card_ID;check_in;loc1;check_out;loc2;Routes
card_7569;2024-09-15 04:16:00.140089;N_1;2024-09-15 04:30:00.140089;N_9;\16003
card_1502;2024-09-02 10:16:00.142352;N_1;2024-09-02 11:05:00.142352;N_10;\16003
card_1371;2024-09-02 16:16:00.144713;N_5;2024-09-02 16:34:00.144713;N_9;\16003
card_5151;2024-09-12 12:16:00.146984;N_10;2024-09-12 12:43:00.146984;N_1;\16003
card_5121;2024-08-30 00:16:00.149443;N_10;2024-08-30 01:05:00.149443;N_1;\16003
card_7976;2024-09-07 17:16:00.151683;N_5;2024-09-07 17:28:00.151683;N_9;\16003
card_7764;2024-08-24 12:16:00.154025;N_9;2024-08-24 12:55:00.154025;N_10;\16003
card_7234;2024-08-26 17:16:00.156213;N_10;2024-08-26 18:16:00.156213;N_9;\16003
card_6986;2024-08-21 13:16:00.158425;N_10;2024-08-21 14:15:00.158425;N_1;\16003
card_4709;2024-08-25 04:16:00.160819;N_10;2024-08-25 04:40:00.160819;N_1;\16003
card_9687;2024-09-02 23:16:00.163060;N_10;2024-09-02 23:29:00.163060;N_5;\16003
card_5647;2024-09-10 20:16:00.165419;N_5;2024-09-10 20:55:00.165419;N_1;\16003
card_3860;2024-09-11 22:16:00.167615;N_10;2024-09-11 22:27:00.167615;N_9;\16003
card_1968;2024-09-05 13:16:00.169960;N_10;2024-09-05 13:26:00.169960;N_9;\16003
card_3370;2024-08-23 13:16:00.172382;N_5;2024-08-23 13:54:00.172382;N_1;\16003
card_2524;2024-08-27 18:16:00.174755;N_9;2024-08-27 19:00:00.174755;N_10;\16003
card_6337;2024-08-17 22:16:00.176955;N_9;2024-08-17 22:28:00.176955;N_10;\16003
card_3362;2024-09-15 22:16:00.179172;N_9;2024-09-15 22:43:00.179172;N_1;\16003
card_3376;2024-08-24 12:16:00.181546;N_1;2024-08-24 12:27:00.181546;N_9;\16003
card_5582;2024-09-01 20:16:00.183818;N_5;2024-09-01 20:27:00.183818;N_9;\16003
card_2957;2024-08-19 12:16:00.186179;N_5;2024-08-19 12:57:00.186179;N_9;\16003
card_1217;2024-09-13 14:16:00.188371;N_5;2024-09-13 15:08:00.188371;N_10;\16003
card_2186;2024-08-28 15:16:00.190698;N_5;2024-08-28 16:03:00.190698;N_9;\16003
card_2996;2024-09-07 09:16:00.192935;N_1;2024-09-07 09:53:00.192935;N_9;\16003
card_9956;2024-09-13 18:16:00.195436;N_5;2024-09-13 18:45:00.195436;N_9;\16003
card_6562;2024-09-14 12:16:00.198300;N_5;2024-09-14 13:01:00.198300;N_1;\16003
card_6408;2024-09-09 03:16:00.200647;N_5;2024-09-09 03:42:00.200647;N_9;\16003
card_2236;2024-09-04 13:16:00.203148;N_9;2024-09-04 13:36:00.203148;N_10;\16003
card_5063;2024-08-18 08:16:00.205356;N_1;2024-08-18 09:16:00.205356;N_9;\16003
card_4330;2024-08-30 15:16:00.207718;N_1;2024-08-30 16:03:00.207718;N_5;\16003
card_6501;2024-08-27 15:16:00.209922;N_10;2024-08-27 15:28:00.209922;N_1;\16003
card_4307;2024-08-27 05:16:00.212305;N_1;2024-08-27 06:02:00.212305;N_9;\16003
card_8271;2024-09-12 06:16:00.214843;N_5;2024-09-12 06:45:00.214843;N_10;\16003
card_1962;2024-09-16 09:16:00.217428;N_10;2024-09-16 10:00:00.217428;N_9;\16003
card_4251;2024-09-12 19:16:00.219836;N_5;2024-09-12 19:46:00.219836;N_1;\16003
card_2078;2024-08-20 21:16:00.222108;N_10;2024-08-20 21:57:00.222108;N_9;\16003
card_6533;2024-08-29 10:16:00.224596;N_5;2024-08-29 11:02:00.224596;N_10;\16003
card_8321;2024-08-18 23:16:00.227073;N_10;2024-08-19 00:10:00.227073;N_9;\16003
card_9974;2024-09-12 15:16:00.229455;N_5;2024-09-12 16:15:00.229455;N_10;\16003
card_1493;2024-09-01 16:16:00.231802;N_1;2024-09-01 16:43:00.231802;N_10;\16003
card_1869;2024-09-15 18:16:00.234685;N_10;2024-09-15 18:50:00.234685;N_9;\16003
card_7493;2024-08-23 23:16:00.237031;N_10;2024-08-23 23:54:00.237031;N_5;\16003
card_6404;2024-08-28 04:16:00.239746;N_10;2024-08-28 05:03:00.239746;N_9;\16003
card_1551;2024-09-04 20:16:00.242232;N_5;2024-09-04 20:54:00.242232;N_10;\16003
card_9108;2024-09-13 02:16:00.244873;N_5;2024-09-13 02:37:00.244873;N_1;\16003
card_4099;2024-08-28 19:16:00.247355;N_10;2024-08-28 20:16:00.247355;N_1;\16003
card_2170;2024-09-16 05:16:00.249912;N_5;2024-09-16 05:26:00.249912;N_9;\16003
card_8842;2024-08-28 15:16:00.252347;N_9;2024-08-28 16:06:00.252347;N_1;\16003
card_5151;2024-09-06 16:16:00.255008;N_5;2024-09-06 16:56:00.255008;N_10;\16003
card_3824;2024-09-03 09:16:00.257364;N_9;2024-09-03 10:11:00.257364;N_5;\16003
card_6641;2024-08-27 20:16:00.259878;N_9;2024-08-27 21:12:00.259878;N_5;\16003
card_5473;2024-09-02 04:16:00.262395;N_5;2024-09-02 04:33:00.262395;N_10;\16003
card_1783;2024-09-16 23:16:00.264976;N_10;2024-09-16 23:34:00.264976;N_5;\16003
card_6166;2024-09-13 23:16:00.267827;N_5;2024-09-14 00:03:00.267827;N_10;\16003
card_7529;2024-08-29 13:16:00.270349;N_1;2024-08-29 14:10:00.270349;N_10;\16003
card_2441;2024-08-20 23:16:00.272892;N_1;2024-08-20 23:49:00.272892;N_5;\16003
card_5846;2024-09-01 05:16:00.275656;N_1;2024-09-01 06:16:00.275656;N_9;\16003
card_9400;2024-08-18 15:16:00.278074;N_9;2024-08-18 15:31:00.278074;N_5;\16003
card_6914;2024-08-31 07:16:00.280441;N_5;2024-08-31 07:38:00.280441;N_10;\16003
card_7635;2024-08-21 10:16:00.282890;N_5;2024-08-21 10:36:00.282890;N_9;\16003
card_4554;2024-08-26 15:16:00.285247;N_5;2024-08-26 15:56:00.285247;N_9;\16003
card_3321;2024-08-27 19:16:00.287900;N_10;2024-08-27 19:51:00.287900;N_9;\16003
card_6374;2024-09-02 09:16:00.290308;N_1;2024-09-02 10:12:00.290308;N_5;\16003
card_1173;2024-08-28 08:16:00.292947;N_9;2024-08-28 09:01:00.292947;N_5;\16003
card_9452;2024-08-31 15:16:00.295374;N_10;2024-08-31 16:03:00.295374;N_1;\16003
card_6889;2024-09-17 05:16:00.298263;N_5;2024-09-17 05:30:00.298263;N_1;\16003
card_1284;2024-09-06 10:16:00.301124;N_9;2024-09-06 11:11:00.301124;N_1;\16003
card_7475;2024-09-05 00:16:00.303752;N_9;2024-09-05 00:50:00.303752;N_5;\16003
card_6565;2024-09-05 13:16:00.306248;N_1;2024-09-05 13:47:00.306248;N_10;\16003
card_3388;2024-08-24 12:16:00.308696;N_5;2024-08-24 12:41:00.308696;N_10;\16003
card_4911;2024-09-05 21:16:00.310936;N_1;2024-09-05 21:59:00.310936;N_10;\16003
card_8755;2024-08-20 04:16:00.313170;N_9;2024-08-20 04:32:00.313170;N_1;\16003
card_8261;2024-09-15 06:16:00.315648;N_1;2024-09-15 07:13:00.315648;N_9;\16003
card_2656;2024-08-27 06:16:00.317946;N_5;2024-08-27 07:10:00.317946;N_9;\16003
card_1048;2024-09-01 07:16:00.320261;N_9;2024-09-01 07:27:00.320261;N_1;\16003
card_3296;2024-09-02 00:16:00.322529;N_9;2024-09-02 00:47:00.322529;N_1;\16003
card_6466;2024-09-05 04:16:00.324942;N_5;2024-09-05 04:33:00.324942;N_10;\16003
card_4426;2024-09-02 06:16:00.327197;N_10;2024-09-02 06:52:00.327197;N_9;\16003
card_5319;2024-08-30 14:16:00.329653;N_1;2024-08-30 14:49:00.329653;N_10;\16003
card_4749;2024-09-12 21:16:00.331925;N_1;2024-09-12 21:31:00.331925;N_9;\16003
card_2643;2024-09-15 12:16:00.334609;N_1;2024-09-15 12:41:00.334609;N_9;\16003
card_4562;2024-08-24 14:16:00.336934;N_5;2024-08-24 15:06:00.336934;N_1;\16003
card_1390;2024-08-18 01:16:00.339392;N_9;2024-08-18 01:54:00.339392;N_1;\16003
card_5034;2024-09-13 19:16:00.341724;N_1;2024-09-13 19:55:00.341724;N_5;\16003
card_1976;2024-08-28 14:16:00.343955;N_1;2024-08-28 14:52:00.343955;N_5;\16003
card_7692;2024-09-12 03:16:00.346300;N_5;2024-09-12 04:14:00.346300;N_10;\16003
card_2473;2024-09-06 05:16:00.348502;N_10;2024-09-06 05:59:00.348502;N_5;\16003
card_8694;2024-08-22 21:16:00.350948;N_1;2024-08-22 21:31:00.350948;N_10;\16003
card_3181;2024-09-15 20:16:00.353152;N_10;2024-09-15 21:01:00.353152;N_5;\16003
card_4011;2024-08-17 18:16:00.355350;N_1;2024-08-17 18:34:00.355350;N_9;\16003
card_9634;2024-09-11 15:16:00.357696;N_10;2024-09-11 15:53:00.357696;N_9;\16003
card_4978;2024-08-26 09:16:00.359894;N_10;2024-08-26 09:48:00.359894;N_9;\16003
card_9111;2024-09-07 10:16:00.362346;N_5;2024-09-07 10:34:00.362346;N_10;\16003
card_8180;2024-09-06 11:16:00.364789;N_5;2024-09-06 11:29:00.364789;N_1;\16003
card_5546;2024-09-08 19:16:00.367161;N_1;2024-09-08 19:34:00.367161;N_5;\16003
card_7786;2024-08-23 20:16:00.369365;N_9;2024-08-23 21:03:00.369365;N_5;\16003
card_5036;2024-09-14 04:16:00.371727;N_9;2024-09-14 04:55:00.371727;N_5;\16003
card_2229;2024-08-25 11:16:00.374044;N_9;2024-08-25 11:29:00.374044;N_10;\16003
card_4935;2024-08-20 12:16:00.376357;N_9;2024-08-20 12:56:00.376357;N_10;\16003
card_7073;2024-09-05 12:16:00.378992;N_1;2024-09-05 13:05:00.378992;N_9;\16003
card_8890;2024-08-19 17:16:00.381422;N_9;2024-08-19 17:46:00.381422;N_5;\16003
card_9840;2024-09-05 18:16:00.384040;N_9;2024-09-05 18:41:00.384040;N_1;\16003
card_6785;2024-09-07 09:16:00.386258;N_9;2024-09-07 09:58:00.386258;N_5;\16003
card_3898;2024-09-06 08:16:00.388805;N_10;2024-09-06 09:16:00.388805;N_5;\16003
card_1756;2024-09-02 02:16:00.391060;N_9;2024-09-02 02:38:00.391060;N_10;\16003
card_4217;2024-09-16 23:16:00.393378;N_5;2024-09-16 23:52:00.393378;N_1;\16003
card_3414;2024-09-10 16:16:00.395670;N_10;2024-09-10 16:29:00.395670;N_9;\16003
card_6533;2024-09-14 01:16:00.398512;N_9;2024-09-14 01:37:00.398512;N_10;\16003
card_1753;2024-09-11 20:16:00.401076;N_5;2024-09-11 20:58:00.401076;N_1;\16003
card_1071;2024-08-24 22:16:00.403331;N_1;2024-08-24 23:10:00.403331;N_9;\16003
card_6479;2024-08-31 20:16:00.405692;N_9;2024-08-31 20:31:00.405692;N_5;\16003
card_7920;2024-08-24 09:16:00.407909;N_5;2024-08-24 09:35:00.407909;N_9;\16003
card_1225;2024-08-21 22:16:00.410287;N_9;2024-08-21 22:26:00.410287;N_5;\16003
card_5026;2024-09-01 06:16:00.412613;N_10;2024-09-01 06:30:00.412613;N_9;\16003
card_3312;2024-08-18 05:16:00.415018;N_1;2024-08-18 05:41:00.415018;N_5;\16003
card_7430;2024-08-30 12:16:00.417228;N_9;2024-08-30 12:29:00.417228;N_5;\16003
card_3357;2024-08-25 14:16:00.419417;N_5;2024-08-25 15:01:00.419417;N_9;\16003
card_8707;2024-09-04 21:16:00.421991;N_10;2024-09-04 22:02:00.421991;N_1;\16003
card_4758;2024-09-02 23:16:00.424211;N_9;2024-09-03 00:06:00.424211;N_5;\16003
card_1741;2024-09-09 12:16:00.426546;N_10;2024-09-09 12:59:00.426546;N_9;\16003
card_6737;2024-09-05 07:16:00.428817;N_9;2024-09-05 07:35:00.428817;N_1;\16003
card_2765;2024-09-08 04:16:00.431420;N_1;2024-09-08 04:43:00.431420;N_9;\16003
card_9583;2024-09-02 17:16:00.433696;N_9;2024-09-02 17:47:00.433696;N_5;\16003
card_6742;2024-08-28 23:16:00.436148;N_10;2024-08-28 23:43:00.436148;N_1;\16003
card_3583;2024-09-09 12:16:00.438577;N_5;2024-09-09 12:47:00.438577;N_10;\16003
card_3212;2024-09-08 00:16:00.440911;N_1;2024-09-08 00:50:00.440911;N_10;\16003
card_4392;2024-08-19 19:16:00.443269;N_10;2024-08-19 19:40:00.443269;N_9;\16003
card_2663;2024-08-28 11:16:00.445467;N_5;2024-08-28 11:34:00.445467;N_10;\16003
card_1703;2024-09-05 14:16:00.447792;N_10;2024-09-05 14:36:00.447792;N_5;\16003
card_3564;2024-09-01 17:16:00.450188;N_1;2024-09-01 17:40:00.450188;N_5;\16003
card_2782;2024-08-31 08:16:00.452868;N_9;2024-08-31 08:31:00.452868;N_1;\16003
card_3971;2024-09-05 08:16:00.455392;N_1;2024-09-05 08:59:00.455392;N_10;\16003
card_5303;2024-08-30 20:16:00.458192;N_5;2024-08-30 21:14:00.458192;N_1;\16003
card_5113;2024-08-20 06:16:00.460547;N_10;2024-08-20 06:42:00.460547;N_1;\16003
card_7525;2024-08-22 10:16:00.462975;N_5;2024-08-22 10:42:00.462975;N_10;\16003
card_4378;2024-09-06 21:16:00.465419;N_1;2024-09-06 22:16:00.465419;N_9;\16003
card_2134;2024-09-05 08:16:00.467710;N_1;2024-09-05 08:44:00.467710;N_10;\16003
card_5715;2024-09-07 13:16:00.470181;N_5;2024-09-07 14:00:00.470181;N_1;\16003
card_9829;2024-09-01 20:16:00.472451;N_10;2024-09-01 20:36:00.472451;N_1;\16003
card_7148;2024-08-28 12:16:00.474836;N_10;2024-08-28 13:12:00.474836;N_5;\16003
card_3152;2024-08-28 05:16:00.477062;N_10;2024-08-28 06:07:00.477062;N_1;\16003
card_1928;2024-08-19 06:16:00.479476;N_5;2024-08-19 06:31:00.479476;N_9;\16003
card_5416;2024-08-30 22:16:00.481633;N_5;2024-08-30 23:11:00.481633;N_10;\16003
card_2793;2024-08-31 21:16:00.484163;N_10;2024-08-31 22:01:00.484163;N_1;\16003
card_9247;2024-08-19 16:16:00.486514;N_9;2024-08-19 16:43:00.486514;N_10;\16003
card_7010;2024-09-04 06:16:00.488771;N_5;2024-09-04 06:27:00.488771;N_9;\16003
card_8480;2024-08-19 06:16:00.491115;N_5;2024-08-19 06:32:00.491115;N_1;\16003
card_3543;2024-08-23 09:16:00.493418;N_5;2024-08-23 09:44:00.493418;N_1;\16003
card_6736;2024-08-31 13:16:00.495752;N_5;2024-08-31 14:01:00.495752;N_1;\16003
card_2963;2024-09-13 16:16:00.497994;N_5;2024-09-13 16:27:00.497994;N_10;\16003
card_3490;2024-08-17 12:16:00.500506;N_1;2024-08-17 12:35:00.500506;N_5;\16003
card_6207;2024-08-29 03:16:00.502769;N_1;2024-08-29 03:43:00.502769;N_9;\16003
card_6609;2024-08-22 17:16:00.504971;N_9;2024-08-22 17:30:00.504971;N_1;\16003
card_2091;2024-09-06 18:16:00.507455;N_5;2024-09-06 18:48:00.507455;N_10;\16003
card_1586;2024-08-21 22:16:00.509677;N_1;2024-08-21 22:36:00.509677;N_10;\16003
card_7588;2024-09-01 13:16:00.512092;N_5;2024-09-01 13:43:00.512092;N_10;\16003
card_6654;2024-08-28 03:16:00.514359;N_5;2024-08-28 03:34:00.514359;N_10;\16003
card_7677;2024-09-07 20:16:00.516949;N_5;2024-09-07 20:31:00.516949;N_9;\16003
card_1023;2024-09-04 22:16:00.519234;N_9;2024-09-04 23:09:00.519234;N_1;\16003
card_7947;2024-09-10 03:16:00.521944;N_5;2024-09-10 03:47:00.521944;N_10;\16003
card_2091;2024-09-06 02:16:00.524325;N_1;2024-09-06 02:39:00.524325;N_5;\16003
card_5644;2024-09-11 06:16:00.526797;N_5;2024-09-11 07:14:00.526797;N_9;\16003
card_6566;2024-08-24 11:16:00.529083;N_1;2024-08-24 12:01:00.529083;N_10;\16003
card_9383;2024-08-20 18:16:00.531562;N_5;2024-08-20 19:02:00.531562;N_10;\16003
card_7714;2024-08-21 16:16:00.533901;N_5;2024-08-21 16:44:00.533901;N_1;\16003
card_3661;2024-09-10 09:16:00.536106;N_1;2024-09-10 09:44:00.536106;N_9;\16003
card_7809;2024-09-15 12:16:00.538488;N_10;2024-09-15 12:37:00.538488;N_1;\16003
card_4356;2024-08-18 17:16:00.540774;N_5;2024-08-18 17:34:00.540774;N_10;\16003
card_8966;2024-08-29 08:16:00.543132;N_1;2024-08-29 09:13:00.543132;N_9;\16003
card_8028;2024-08-29 12:16:00.545289;N_10;2024-08-29 12:48:00.545289;N_9;\16003
card_4177;2024-08-26 04:16:00.547436;N_1;2024-08-26 05:11:00.547436;N_9;\16003
card_8984;2024-09-02 20:16:00.549780;N_10;2024-09-02 20:49:00.549780;N_9;\16003
card_7635;2024-09-14 09:16:00.552024;N_5;2024-09-14 09:49:00.552024;N_10;\16003
card_8733;2024-09-13 07:16:00.554398;N_1;2024-09-13 08:02:00.554398;N_10;\16003
card_1979;2024-09-05 20:16:00.556802;N_5;2024-09-05 20:50:00.556802;N_9;\16003
card_1262;2024-08-20 12:16:00.559198;N_10;2024-08-20 13:05:00.559198;N_9;\16003
card_2246;2024-09-10 18:16:00.561450;N_10;2024-09-10 18:33:00.561450;N_1;\16003
card_9699;2024-09-08 05:16:00.563659;N_1;2024-09-08 05:43:00.563659;N_9;\16003
card_7989;2024-09-08 12:16:00.565989;N_9;2024-09-08 12:40:00.565989;N_5;\16003
card_9676;2024-08-18 13:16:00.568180;N_9;2024-08-18 14:09:00.568180;N_10;\16003
card_7923;2024-09-09 16:16:00.570512;N_9;2024-09-09 16:48:00.570512;N_1;\16003
card_8336;2024-08-28 03:16:00.572722;N_9;2024-08-28 03:30:00.572722;N_5;\16003
card_2303;2024-08-22 15:16:00.575109;N_5;2024-08-22 16:13:00.575109;N_1;\16003
card_2906;2024-09-12 10:16:00.577360;N_1;2024-09-12 10:43:00.577360;N_9;\16003
card_3693;2024-08-23 16:16:00.579821;N_9;2024-08-23 16:30:00.579821;N_1;\16003
card_6016;2024-08-22 00:16:00.582121;N_1;2024-08-22 00:38:00.582121;N_5;\16003
card_6386;2024-08-21 12:16:00.584453;N_9;2024-08-21 13:04:00.584453;N_1;\16003
card_9968;2024-08-21 19:16:00.586888;N_1;2024-08-21 19:57:00.586888;N_5;\16003
card_1777;2024-08-18 21:16:00.589145;N_9;2024-08-18 21:34:00.589145;N_10;\16003
card_1521;2024-08-24 06:16:00.591610;N_10;2024-08-24 06:40:00.591610;N_1;\16003
card_5575;2024-08-17 19:16:00.593900;N_5;2024-08-17 19:56:00.593900;N_9;\16003
card_5072;2024-08-21 21:16:00.596304;N_10;2024-08-21 21:37:00.596304;N_1;\16003
card_2593;2024-08-26 20:16:00.598507;N_10;2024-08-26 21:11:00.598507;N_5;\16003
card_3340;2024-09-12 18:16:00.600736;N_1;2024-09-12 19:07:00.600736;N_5;\16003
card_6324;2024-08-22 05:16:00.603319;N_9;2024-08-22 06:05:00.603319;N_1;\16003
card_5595;2024-08-28 07:16:00.605607;N_10;2024-08-28 07:59:00.605607;N_5;\16003
card_6147;2024-08-19 23:16:00.608079;N_9;2024-08-19 23:40:00.608079;N_10;\16003
card_5692;2024-08-21 05:16:00.610283;N_10;2024-08-21 05:59:00.610283;N_1;\16003
card_2201;2024-09-07 14:16:00.612636;N_10;2024-09-07 14:53:00.612636;N_9;\16003
card_9695;2024-09-12 10:16:00.614870;N_10;2024-09-12 10:46:00.614870;N_9;\16003
card_7517;2024-08-31 02:16:00.617099;N_9;2024-08-31 02:58:00.617099;N_5;\16003
card_9641;2024-09-09 07:16:00.619461;N_1;2024-09-09 07:50:00.619461;N_10;\16003
card_2006;2024-09-12 04:16:00.621673;N_9;2024-09-12 04:57:00.621673;N_10;\16003
card_2255;2024-09-10 12:16:00.624077;N_5;2024-09-10 12:40:00.624077;N_9;\16003
card_9008;2024-09-06 12:16:00.626346;N_1;2024-09-06 13:13:00.626346;N_5;\16003
card_2246;2024-09-14 10:16:00.628832;N_1;2024-09-14 10:49:00.628832;N_5;\16003
card_1295;2024-08-20 16:16:00.631078;N_5;2024-08-20 17:12:00.631078;N_10;\16003
card_8417;2024-08-31 17:16:00.633414;N_5;2024-08-31 17:35:00.633414;N_1;\16003
card_5146;2024-08-18 21:16:00.635724;N_1;2024-08-18 21:46:00.635724;N_9;\16003
card_7698;2024-09-09 16:16:00.637998;N_10;2024-09-09 16:51:00.637998;N_9;\16003
card_2756;2024-09-16 17:16:00.640338;N_10;2024-09-16 17:42:00.640338;N_5;\16003
card_9505;2024-09-01 03:16:00.642567;N_9;2024-09-01 03:31:00.642567;N_10;\16003
card_8528;2024-09-01 04:16:00.644918;N_9;2024-09-01 05:07:00.644918;N_10;\16003
card_3696;2024-08-28 04:16:00.647131;N_9;2024-08-28 04:27:00.647131;N_10;\16003
card_5258;2024-09-13 17:16:00.649525;N_10;2024-09-13 17:52:00.649525;N_5;\16003
card_1812;2024-09-03 23:16:00.651931;N_10;2024-09-03 23:37:00.651931;N_9;\16003
card_3376;2024-09-14 13:16:00.654185;N_10;2024-09-14 13:38:00.654185;N_1;\16003
card_3877;2024-09-05 19:16:00.656538;N_10;2024-09-05 19:33:00.656538;N_5;\16003
card_1901;2024-09-10 12:16:00.658779;N_5;2024-09-10 12:54:00.658779;N_10;\16003
card_5259;2024-09-03 09:16:00.661265;N_10;2024-09-03 09:26:00.661265;N_9;\16003
card_8650;2024-08-25 00:16:00.663574;N_5;2024-08-25 00:53:00.663574;N_9;\16003
card_5437;2024-09-02 07:16:00.666197;N_9;2024-09-02 07:55:00.666197;N_10;\16003
card_7688;2024-08-30 17:16:00.668594;N_1;2024-08-30 17:58:00.668594;N_5;\16003
card_3315;2024-08-23 22:16:00.671055;N_5;2024-08-23 22:33:00.671055;N_9;\16003
card_1001;2024-09-11 09:16:00.673329;N_10;2024-09-11 09:35:00.673329;N_5;\16003
card_2602;2024-08-18 21:16:00.675761;N_10;2024-08-18 22:14:00.675761;N_9;\16003
card_4756;2024-09-12 08:16:00.678109;N_5;2024-09-12 08:52:00.678109;N_9;\16003
card_6387;2024-09-05 00:16:00.680375;N_9;2024-09-05 01:06:00.680375;N_1;\16003
card_8315;2024-08-23 01:16:00.682832;N_1;2024-08-23 01:42:00.682832;N_5;\16003
card_9911;2024-09-14 22:16:00.685059;N_10;2024-09-14 23:10:00.685059;N_5;\16003
card_3589;2024-08-21 17:16:00.687432;N_9;2024-08-21 17:54:00.687432;N_10;\16003
card_7017;2024-08-24 00:16:00.689761;N_10;2024-08-24 00:56:00.689761;N_9;\16003
card_6282;2024-08-25 23:16:00.692180;N_10;2024-08-25 23:30:00.692180;N_5;\16003
card_1164;2024-09-17 05:16:00.694450;N_1;2024-09-17 06:09:00.694450;N_9;\16003
card_9600;2024-08-22 15:16:00.696690;N_5;2024-08-22 15:56:00.696690;N_9;\16003
card_4580;2024-09-08 21:16:00.699184;N_1;2024-09-08 22:06:00.699184;N_10;\16003
card_8449;2024-09-07 22:16:00.701449;N_1;2024-09-07 22:29:00.701449;N_9;\16003
card_9785;2024-08-31 18:16:00.703828;N_5;2024-08-31 18:41:00.703828;N_1;\16003
card_8578;2024-08-18 20:16:00.706011;N_5;2024-08-18 20:41:00.706011;N_1;\16003
card_9228;2024-09-15 20:16:00.708341;N_5;2024-09-15 20:39:00.708341;N_10;\16003
card_1524;2024-09-16 14:16:00.710630;N_9;2024-09-16 14:47:00.710630;N_5;\16003
card_1470;2024-09-12 07:16:00.713022;N_1;2024-09-12 08:10:00.713022;N_9;\16003
card_7470;2024-08-21 13:16:00.715372;N_5;2024-08-21 14:13:00.715372;N_9;\16003
card_2030;2024-09-03 06:16:00.717679;N_1;2024-09-03 06:31:00.717679;N_5;\16003
card_2533;2024-09-09 19:16:00.720144;N_10;2024-09-09 19:57:00.720144;N_5;\16003
card_7683;2024-08-23 11:16:00.722394;N_1;2024-08-23 11:31:00.722394;N_10;\16003
card_6993;2024-08-29 20:16:00.724967;N_5;2024-08-29 20:36:00.724967;N_1;\16003
card_6835;2024-09-15 10:16:00.727181;N_5;2024-09-15 10:43:00.727181;N_9;\16003
card_9307;2024-09-12 04:16:00.729601;N_1;2024-09-12 04:57:00.729601;N_5;\16003
card_6072;2024-08-22 10:16:00.731870;N_1;2024-08-22 10:32:00.731870;N_9;\16003
card_1980;2024-08-21 11:16:00.734272;N_9;2024-08-21 11:57:00.734272;N_5;\16003
card_1039;2024-08-19 02:16:00.736584;N_5;2024-08-19 03:13:00.736584;N_9;\16003
card_3753;2024-08-31 02:16:00.738840;N_10;2024-08-31 02:44:00.738840;N_5;\16003
card_3019;2024-08-22 23:16:00.741229;N_10;2024-08-23 00:03:00.741229;N_5;\16003
card_1001;2024-08-18 03:16:00.743421;N_10;2024-08-18 04:11:00.743421;N_9;\16003
card_9189;2024-09-01 02:16:00.745760;N_5;2024-09-01 02:53:00.745760;N_10;\16003
card_2169;2024-09-15 03:16:00.748101;N_9;2024-09-15 04:02:00.748101;N_5;\16003
card_7764;2024-09-02 20:16:00.750444;N_9;2024-09-02 21:12:00.750444;N_5;\16003
card_7992;2024-09-15 00:16:00.752735;N_1;2024-09-15 00:36:00.752735;N_9;\16003
card_7087;2024-08-18 13:16:00.754988;N_10;2024-08-18 13:53:00.754988;N_9;\16003
card_6350;2024-08-25 07:16:00.757406;N_10;2024-08-25 08:03:00.757406;N_1;\16003
card_9861;2024-09-02 12:16:00.759598;N_10;2024-09-02 12:57:00.759598;N_5;\16003
card_1783;2024-08-23 11:16:00.761947;N_1;2024-08-23 12:11:00.761947;N_9;\16003
card_3529;2024-08-24 17:16:00.764304;N_10;2024-08-24 18:01:00.764304;N_5;\16003
card_5687;2024-08-20 09:16:00.766560;N_5;2024-08-20 09:33:00.766560;N_1;\16003
card_8329;2024-08-29 22:16:00.768934;N_9;2024-08-29 22:57:00.768934;N_1;\16003
card_6461;2024-09-10 00:16:00.771415;N_5;2024-09-10 01:11:00.771415;N_9;\16003
card_4272;2024-08-20 05:16:00.773687;N_1;2024-08-20 06:09:00.773687;N_10;\16003
card_9675;2024-09-16 22:16:00.775888;N_5;2024-09-16 22:51:00.775888;N_10;\16003
card_1564;2024-09-16 03:16:00.778291;N_10;2024-09-16 04:06:00.778291;N_5;\16003
card_1640;2024-08-23 18:16:00.780506;N_5;2024-08-23 19:07:00.780506;N_1;\16003
card_9255;2024-09-06 17:16:00.783257;N_5;2024-09-06 17:38:00.783257;N_10;\16003
card_3018;2024-09-05 16:16:00.785571;N_10;2024-09-05 16:44:00.785571;N_9;\16003
card_4071;2024-09-11 09:16:00.787805;N_9;2024-09-11 10:11:00.787805;N_1;\16003
card_6581;2024-08-31 19:16:00.790220;N_9;2024-08-31 20:11:00.790220;N_5;\16003
